Frame,ID,x1,y1,x2,y2,Column7,Column8,Column9
490,23,691,164,87,77,-1,-1,-1
490,42,433,0,65,67,-1,-1,-1
490,47,517,10,88,94,-1,-1,-1
490,59,293,70,117,126,-1,-1,-1
491,23,691,164,87,77,-1,-1,-1
491,42,433,0,66,67,-1,-1,-1
491,47,517,9,90,96,-1,-1,-1
491,59,291,68,116,128,-1,-1,-1
492,23,691,164,87,77,-1,-1,-1
492,42,433,0,66,67,-1,-1,-1
492,47,517,8,91,97,-1,-1,-1
492,59,292,68,114,128,-1,-1,-1
493,23,691,164,87,77,-1,-1,-1
493,42,433,0,67,68,-1,-1,-1
493,47,516,8,91,97,-1,-1,-1
493,59,294,68,112,128,-1,-1,-1
494,23,691,164,87,77,-1,-1,-1
494,42,433,0,66,68,-1,-1,-1
494,47,515,7,91,98,-1,-1,-1
494,59,296,69,111,127,-1,-1,-1
495,23,691,164,87,77,-1,-1,-1
495,42,432,0,68,69,-1,-1,-1
495,47,514,8,91,98,-1,-1,-1
495,59,297,69,109,126,-1,-1,-1
496,23,691,164,87,77,-1,-1,-1
496,42,430,0,68,69,-1,-1,-1
496,47,513,8,91,98,-1,-1,-1
496,59,297,70,108,126,-1,-1,-1
497,23,691,164,87,77,-1,-1,-1
497,42,431,0,68,69,-1,-1,-1
497,47,515,8,91,98,-1,-1,-1
497,59,299,70,108,126,-1,-1,-1
498,23,691,164,87,77,-1,-1,-1
498,42,431,0,68,69,-1,-1,-1
498,47,515,8,91,98,-1,-1,-1
498,59,302,70,108,126,-1,-1,-1
499,23,691,164,87,77,-1,-1,-1
499,42,432,0,69,71,-1,-1,-1
499,47,516,8,91,98,-1,-1,-1
499,59,303,70,108,125,-1,-1,-1
500,23,691,164,87,77,-1,-1,-1
500,42,431,0,71,73,-1,-1,-1
500,47,516,8,90,98,-1,-1,-1
500,59,304,70,109,125,-1,-1,-1
501,23,691,164,87,77,-1,-1,-1
501,42,431,0,71,73,-1,-1,-1
501,47,517,8,89,97,-1,-1,-1
501,59,302,70,109,125,-1,-1,-1
502,23,691,164,87,77,-1,-1,-1
502,42,430,0,71,74,-1,-1,-1
502,47,517,8,90,97,-1,-1,-1
502,59,301,70,109,126,-1,-1,-1
502,66,222,143,75,75,-1,-1,-1
503,23,691,164,87,77,-1,-1,-1
503,47,518,8,89,97,-1,-1,-1
503,59,298,70,110,126,-1,-1,-1
503,66,218,143,81,76,-1,-1,-1
504,23,691,164,87,77,-1,-1,-1
504,47,518,8,89,97,-1,-1,-1
504,59,295,70,111,126,-1,-1,-1
504,66,216,143,84,76,-1,-1,-1
505,23,691,164,87,77,-1,-1,-1
505,42,431,0,69,72,-1,-1,-1
505,47,517,8,89,97,-1,-1,-1
505,59,293,70,113,126,-1,-1,-1
505,66,212,143,89,80,-1,-1,-1
506,23,691,164,87,77,-1,-1,-1
506,42,430,0,70,73,-1,-1,-1
506,47,517,8,89,97,-1,-1,-1
506,59,291,69,114,127,-1,-1,-1
506,66,211,142,89,80,-1,-1,-1
507,23,691,164,87,77,-1,-1,-1
507,42,430,0,69,73,-1,-1,-1
507,47,517,8,89,98,-1,-1,-1
507,59,287,69,116,127,-1,-1,-1
508,23,692,164,86,77,-1,-1,-1
508,42,429,0,70,73,-1,-1,-1
508,47,517,8,89,97,-1,-1,-1
508,59,286,68,117,128,-1,-1,-1
509,23,692,164,86,77,-1,-1,-1
509,42,429,0,70,74,-1,-1,-1
509,47,518,9,88,96,-1,-1,-1
509,59,290,69,117,127,-1,-1,-1
510,23,692,164,86,76,-1,-1,-1
510,47,518,9,88,96,-1,-1,-1
510,59,290,69,118,127,-1,-1,-1
510,66,209,143,93,81,-1,-1,-1
511,23,692,164,86,76,-1,-1,-1
511,47,518,10,87,96,-1,-1,-1
511,59,293,69,120,127,-1,-1,-1
511,66,209,143,94,81,-1,-1,-1
512,23,692,164,86,76,-1,-1,-1
512,47,515,10,88,95,-1,-1,-1
512,59,294,69,121,127,-1,-1,-1
512,66,207,143,97,83,-1,-1,-1
513,23,692,164,86,77,-1,-1,-1
513,47,515,10,89,96,-1,-1,-1
513,59,295,69,122,127,-1,-1,-1
513,66,207,143,98,83,-1,-1,-1
514,23,691,164,87,77,-1,-1,-1
514,47,516,10,89,96,-1,-1,-1
514,59,296,68,123,127,-1,-1,-1
514,66,207,143,98,83,-1,-1,-1
515,23,691,164,87,77,-1,-1,-1
515,47,516,10,89,96,-1,-1,-1
515,59,295,68,124,127,-1,-1,-1
516,23,691,164,87,78,-1,-1,-1
516,47,515,10,90,97,-1,-1,-1
516,59,294,68,125,127,-1,-1,-1
517,23,692,164,86,77,-1,-1,-1
517,47,516,9,89,97,-1,-1,-1
517,59,293,68,126,127,-1,-1,-1
518,23,691,164,86,77,-1,-1,-1
518,47,517,9,89,97,-1,-1,-1
518,59,292,69,126,127,-1,-1,-1
519,23,691,164,87,77,-1,-1,-1
519,47,517,9,88,97,-1,-1,-1
519,59,290,69,127,127,-1,-1,-1
520,23,692,164,86,77,-1,-1,-1
520,47,518,8,87,96,-1,-1,-1
520,59,290,69,128,127,-1,-1,-1
521,23,692,164,86,77,-1,-1,-1
521,47,518,8,87,96,-1,-1,-1
521,59,290,69,129,127,-1,-1,-1
522,23,692,164,86,77,-1,-1,-1
522,47,518,8,87,96,-1,-1,-1
522,59,291,69,129,127,-1,-1,-1
523,23,692,164,86,77,-1,-1,-1
523,47,517,8,88,97,-1,-1,-1
523,59,290,69,129,127,-1,-1,-1
524,23,692,164,86,77,-1,-1,-1
524,42,429,0,68,73,-1,-1,-1
524,47,516,8,88,97,-1,-1,-1
524,59,291,69,128,126,-1,-1,-1
524,66,206,142,96,79,-1,-1,-1
525,23,691,163,87,78,-1,-1,-1
525,42,429,0,68,73,-1,-1,-1
525,47,516,8,88,97,-1,-1,-1
525,59,292,69,126,125,-1,-1,-1
525,66,206,141,96,79,-1,-1,-1
525,71,500,124,119,173,-1,-1,-1
526,23,691,163,88,78,-1,-1,-1
526,47,519,8,86,95,-1,-1,-1
526,59,292,69,127,126,-1,-1,-1
526,71,501,100,127,186,-1,-1,-1
527,23,691,163,87,78,-1,-1,-1
527,47,523,8,80,87,-1,-1,-1
527,59,289,69,126,126,-1,-1,-1
527,66,208,141,97,78,-1,-1,-1
527,71,533,82,93,136,-1,-1,-1
528,23,691,163,87,78,-1,-1,-1
528,47,523,8,80,87,-1,-1,-1
528,59,290,69,125,126,-1,-1,-1
528,66,208,141,98,77,-1,-1,-1
528,71,524,67,108,158,-1,-1,-1
529,23,691,163,87,78,-1,-1,-1
529,47,523,8,82,89,-1,-1,-1
529,59,289,69,123,126,-1,-1,-1
529,66,208,141,97,77,-1,-1,-1
529,71,521,59,114,167,-1,-1,-1
530,23,691,163,87,78,-1,-1,-1
530,47,523,9,78,84,-1,-1,-1
530,59,290,69,123,127,-1,-1,-1
530,71,524,69,106,156,-1,-1,-1
531,23,691,164,87,78,-1,-1,-1
531,47,523,9,77,83,-1,-1,-1
531,59,290,69,123,127,-1,-1,-1
531,71,529,53,106,157,-1,-1,-1
532,23,692,164,86,77,-1,-1,-1
532,47,525,9,78,83,-1,-1,-1
532,59,289,69,123,127,-1,-1,-1
532,71,535,40,103,155,-1,-1,-1
533,23,692,164,86,77,-1,-1,-1
533,47,523,10,80,85,-1,-1,-1
533,59,292,69,122,127,-1,-1,-1
533,71,542,37,96,143,-1,-1,-1
534,23,691,164,87,77,-1,-1,-1
534,47,524,10,80,85,-1,-1,-1
534,59,292,69,121,127,-1,-1,-1
534,66,206,142,101,79,-1,-1,-1
534,71,553,37,98,143,-1,-1,-1
535,23,692,164,86,77,-1,-1,-1
535,42,429,0,70,76,-1,-1,-1
535,47,519,10,85,91,-1,-1,-1
535,59,297,69,121,127,-1,-1,-1
535,66,206,142,101,79,-1,-1,-1
535,71,573,38,97,135,-1,-1,-1
536,23,692,163,86,77,-1,-1,-1
536,42,431,0,68,74,-1,-1,-1
536,47,518,10,86,92,-1,-1,-1
536,59,298,70,120,126,-1,-1,-1
536,66,206,143,102,80,-1,-1,-1
536,71,587,47,90,123,-1,-1,-1
537,23,691,163,87,78,-1,-1,-1
537,42,431,0,68,74,-1,-1,-1
537,47,515,11,89,94,-1,-1,-1
537,59,298,70,121,126,-1,-1,-1
537,66,204,143,104,82,-1,-1,-1
537,71,603,49,90,121,-1,-1,-1
538,23,691,163,87,78,-1,-1,-1
538,42,430,0,70,77,-1,-1,-1
538,47,515,11,90,95,-1,-1,-1
538,59,293,70,122,126,-1,-1,-1
538,66,204,143,104,82,-1,-1,-1
538,71,610,49,92,121,-1,-1,-1
539,23,691,163,86,78,-1,-1,-1
539,42,430,0,71,78,-1,-1,-1
539,47,514,10,91,96,-1,-1,-1
539,59,289,70,122,126,-1,-1,-1
539,71,611,50,93,120,-1,-1,-1
540,23,691,163,86,78,-1,-1,-1
540,47,513,9,92,98,-1,-1,-1
540,59,288,70,122,126,-1,-1,-1
540,66,202,143,107,85,-1,-1,-1
540,71,627,46,89,116,-1,-1,-1
541,23,691,163,86,77,-1,-1,-1
541,47,513,7,94,101,-1,-1,-1
541,59,290,69,121,126,-1,-1,-1
541,66,201,143,108,86,-1,-1,-1
541,71,631,39,92,120,-1,-1,-1
542,23,690,163,86,77,-1,-1,-1
542,47,512,5,96,104,-1,-1,-1
542,59,287,69,120,126,-1,-1,-1
542,71,634,43,88,113,-1,-1,-1
543,23,691,163,85,76,-1,-1,-1
543,47,513,4,94,104,-1,-1,-1
543,59,289,69,120,126,-1,-1,-1
543,71,642,41,86,111,-1,-1,-1
544,23,691,163,85,76,-1,-1,-1
544,42,426,0,76,87,-1,-1,-1
544,47,509,4,96,105,-1,-1,-1
544,59,289,69,120,127,-1,-1,-1
544,71,622,30,101,128,-1,-1,-1
545,23,691,163,85,75,-1,-1,-1
545,42,428,0,71,82,-1,-1,-1
545,47,511,5,95,105,-1,-1,-1
545,59,288,69,119,127,-1,-1,-1
545,71,618,31,104,129,-1,-1,-1
546,23,690,163,86,76,-1,-1,-1
546,42,429,0,66,76,-1,-1,-1
546,47,510,4,96,106,-1,-1,-1
546,59,288,69,119,127,-1,-1,-1
546,71,615,31,106,131,-1,-1,-1
547,23,690,163,86,76,-1,-1,-1
547,42,431,0,64,73,-1,-1,-1
547,59,288,69,120,127,-1,-1,-1
547,71,607,21,114,141,-1,-1,-1
548,23,690,163,87,77,-1,-1,-1
548,42,431,0,62,72,-1,-1,-1
548,47,512,4,96,107,-1,-1,-1
548,59,289,69,119,127,-1,-1,-1
548,71,604,25,109,136,-1,-1,-1
549,23,690,163,87,77,-1,-1,-1
549,42,434,0,63,73,-1,-1,-1
549,47,519,29,91,103,-1,-1,-1
549,59,290,69,118,127,-1,-1,-1
549,71,589,28,110,132,-1,-1,-1
550,23,690,163,87,77,-1,-1,-1
550,42,432,0,68,80,-1,-1,-1
550,47,519,31,91,103,-1,-1,-1
550,59,291,69,117,127,-1,-1,-1
550,71,562,17,119,143,-1,-1,-1
551,23,690,163,86,76,-1,-1,-1
551,42,431,0,70,83,-1,-1,-1
551,59,291,69,116,127,-1,-1,-1
551,71,550,15,120,146,-1,-1,-1
552,23,690,164,86,76,-1,-1,-1
552,42,433,0,64,76,-1,-1,-1
552,59,291,69,116,128,-1,-1,-1
552,71,542,19,117,144,-1,-1,-1
553,23,690,164,86,75,-1,-1,-1
553,42,434,0,62,74,-1,-1,-1
553,59,289,70,116,128,-1,-1,-1
553,71,522,21,128,162,-1,-1,-1
554,23,690,164,86,75,-1,-1,-1
554,42,435,0,59,71,-1,-1,-1
554,59,292,71,115,126,-1,-1,-1
554,71,511,31,126,163,-1,-1,-1
555,23,691,165,87,75,-1,-1,-1
555,42,435,0,59,70,-1,-1,-1
555,59,295,71,114,126,-1,-1,-1
555,71,507,39,121,160,-1,-1,-1
556,23,690,164,87,76,-1,-1,-1
556,42,435,0,59,70,-1,-1,-1
556,59,291,71,115,126,-1,-1,-1
556,71,499,42,119,160,-1,-1,-1
557,23,689,164,88,77,-1,-1,-1
557,59,293,69,115,127,-1,-1,-1
557,71,486,53,129,176,-1,-1,-1
558,23,689,164,88,77,-1,-1,-1
558,42,436,0,61,73,-1,-1,-1
558,59,294,69,115,127,-1,-1,-1
558,71,480,64,130,182,-1,-1,-1
559,23,689,164,88,77,-1,-1,-1
559,42,436,0,61,73,-1,-1,-1
559,59,293,69,115,127,-1,-1,-1
559,71,481,79,122,175,-1,-1,-1
560,23,689,164,88,77,-1,-1,-1
560,59,294,69,115,127,-1,-1,-1
560,71,485,99,112,163,-1,-1,-1
561,23,689,163,88,77,-1,-1,-1
561,59,290,72,115,125,-1,-1,-1
561,71,486,130,114,169,-1,-1,-1
562,23,689,163,88,78,-1,-1,-1
562,59,292,72,114,125,-1,-1,-1
562,71,487,158,110,159,-1,-1,-1
562,77,587,294,101,124,-1,-1,-1
563,23,690,164,87,76,-1,-1,-1
563,59,292,71,115,126,-1,-1,-1
563,71,497,184,100,139,-1,-1,-1
563,77,588,295,100,123,-1,-1,-1
564,23,691,164,88,77,-1,-1,-1
564,59,296,71,114,126,-1,-1,-1
564,71,495,195,99,137,-1,-1,-1
565,23,692,164,88,77,-1,-1,-1
565,59,297,71,114,127,-1,-1,-1
566,23,693,164,86,75,-1,-1,-1
566,59,294,70,115,127,-1,-1,-1
567,23,694,164,86,74,-1,-1,-1
567,42,438,0,61,72,-1,-1,-1
567,59,293,70,116,127,-1,-1,-1
568,23,694,164,85,74,-1,-1,-1
568,42,438,0,61,71,-1,-1,-1
568,59,291,70,116,127,-1,-1,-1
569,42,438,0,63,73,-1,-1,-1
569,59,290,69,118,127,-1,-1,-1
570,42,437,0,62,72,-1,-1,-1
570,59,290,69,119,127,-1,-1,-1
571,42,435,0,66,76,-1,-1,-1
571,59,288,69,120,126,-1,-1,-1
572,42,432,0,70,82,-1,-1,-1
572,59,287,69,121,126,-1,-1,-1
573,23,695,163,83,71,-1,-1,-1
573,42,432,0,66,77,-1,-1,-1
573,59,287,69,121,126,-1,-1,-1
574,23,696,162,83,70,-1,-1,-1
574,42,433,0,65,76,-1,-1,-1
574,59,287,69,122,126,-1,-1,-1
575,42,433,0,65,75,-1,-1,-1
575,59,289,70,122,126,-1,-1,-1
576,42,433,0,65,75,-1,-1,-1
576,59,290,70,121,126,-1,-1,-1
577,23,692,162,88,75,-1,-1,-1
577,42,431,0,71,83,-1,-1,-1
577,59,288,70,121,125,-1,-1,-1
578,23,692,163,83,71,-1,-1,-1
578,42,430,0,72,84,-1,-1,-1
578,59,285,70,123,127,-1,-1,-1
579,23,690,162,86,73,-1,-1,-1
579,42,430,0,71,83,-1,-1,-1
579,59,283,70,125,129,-1,-1,-1
580,23,689,159,87,74,-1,-1,-1
580,42,433,0,66,77,-1,-1,-1
580,59,264,69,134,135,-1,-1,-1
581,23,689,158,87,75,-1,-1,-1
581,42,432,0,67,79,-1,-1,-1
581,59,263,69,136,134,-1,-1,-1
582,23,689,158,87,75,-1,-1,-1
582,42,434,0,65,75,-1,-1,-1
582,59,273,69,132,131,-1,-1,-1
583,23,689,159,88,76,-1,-1,-1
583,42,434,0,64,74,-1,-1,-1
583,59,277,69,130,129,-1,-1,-1
584,23,689,159,88,76,-1,-1,-1
584,42,432,0,68,79,-1,-1,-1
584,59,278,69,130,129,-1,-1,-1
585,23,690,161,88,77,-1,-1,-1
585,42,432,0,70,81,-1,-1,-1
585,59,279,70,130,128,-1,-1,-1
586,23,690,161,89,78,-1,-1,-1
586,42,431,0,70,82,-1,-1,-1
586,59,280,70,129,128,-1,-1,-1
587,23,690,160,89,79,-1,-1,-1
587,42,431,0,71,83,-1,-1,-1
587,59,281,70,129,127,-1,-1,-1
588,23,689,158,91,81,-1,-1,-1
588,42,432,0,69,81,-1,-1,-1
588,59,282,70,128,125,-1,-1,-1
589,23,688,158,91,81,-1,-1,-1
589,42,432,0,69,81,-1,-1,-1
589,59,283,70,127,125,-1,-1,-1
590,23,688,157,90,82,-1,-1,-1
590,42,432,0,69,81,-1,-1,-1
590,59,283,71,127,124,-1,-1,-1
591,23,690,160,87,79,-1,-1,-1
591,42,433,0,67,79,-1,-1,-1
591,59,283,71,127,124,-1,-1,-1
591,80,133,49,112,90,-1,-1,-1
592,23,691,162,85,77,-1,-1,-1
592,42,433,0,67,79,-1,-1,-1
592,59,282,70,128,125,-1,-1,-1
592,80,135,41,119,97,-1,-1,-1
593,23,692,164,84,76,-1,-1,-1
593,42,430,0,67,77,-1,-1,-1
593,59,282,70,128,125,-1,-1,-1
593,80,136,35,117,97,-1,-1,-1
593,83,434,516,81,191,-1,-1,-1
594,23,692,164,85,77,-1,-1,-1
594,42,428,0,65,73,-1,-1,-1
594,59,279,69,128,126,-1,-1,-1
594,80,139,25,131,111,-1,-1,-1
594,83,436,516,82,191,-1,-1,-1
595,23,692,164,85,77,-1,-1,-1
595,42,429,0,67,73,-1,-1,-1
595,59,279,68,129,127,-1,-1,-1
595,80,149,19,136,117,-1,-1,-1
596,23,693,165,85,77,-1,-1,-1
596,42,430,0,69,75,-1,-1,-1
596,59,278,68,130,127,-1,-1,-1
596,80,157,16,129,113,-1,-1,-1
597,23,693,165,85,76,-1,-1,-1
597,42,429,0,68,72,-1,-1,-1
597,59,277,67,130,128,-1,-1,-1
597,80,163,15,121,107,-1,-1,-1
598,23,693,165,85,76,-1,-1,-1
598,42,428,0,68,72,-1,-1,-1
598,59,277,67,129,128,-1,-1,-1
598,80,169,16,112,101,-1,-1,-1
598,84,521,4,82,103,-1,-1,-1
599,23,692,165,86,76,-1,-1,-1
599,42,427,0,68,71,-1,-1,-1
599,59,277,67,130,128,-1,-1,-1
599,80,176,17,109,100,-1,-1,-1
599,84,522,5,81,102,-1,-1,-1
600,23,692,165,86,76,-1,-1,-1
600,42,426,0,68,70,-1,-1,-1
600,59,277,67,129,128,-1,-1,-1
600,80,178,16,109,101,-1,-1,-1
600,84,521,6,81,101,-1,-1,-1
601,23,692,165,86,76,-1,-1,-1
601,42,426,0,70,72,-1,-1,-1
601,59,273,67,128,128,-1,-1,-1
601,80,183,13,102,98,-1,-1,-1
601,84,526,9,78,98,-1,-1,-1
602,23,691,165,86,76,-1,-1,-1
602,42,427,0,70,71,-1,-1,-1
602,59,271,68,125,127,-1,-1,-1
602,80,192,12,98,95,-1,-1,-1
602,84,529,11,76,94,-1,-1,-1
603,23,691,165,86,76,-1,-1,-1
603,42,426,0,71,72,-1,-1,-1
603,59,270,67,124,128,-1,-1,-1
603,80,190,13,96,94,-1,-1,-1
603,84,530,11,75,93,-1,-1,-1
604,23,691,164,86,76,-1,-1,-1
604,42,425,0,70,70,-1,-1,-1
604,59,270,66,123,130,-1,-1,-1
604,80,196,18,93,93,-1,-1,-1
604,84,528,10,76,94,-1,-1,-1
605,23,690,164,87,77,-1,-1,-1
605,42,425,0,70,70,-1,-1,-1
605,59,273,66,121,130,-1,-1,-1
605,80,202,29,90,91,-1,-1,-1
605,84,527,10,76,94,-1,-1,-1
606,23,690,164,86,77,-1,-1,-1
606,42,424,0,70,69,-1,-1,-1
606,59,275,64,119,131,-1,-1,-1
606,80,208,36,87,89,-1,-1,-1
606,84,526,10,76,93,-1,-1,-1
607,23,690,164,86,77,-1,-1,-1
607,42,424,0,70,69,-1,-1,-1
607,59,277,64,117,131,-1,-1,-1
607,80,213,41,81,83,-1,-1,-1
607,84,526,10,76,92,-1,-1,-1
608,23,691,165,86,77,-1,-1,-1
608,42,424,0,70,69,-1,-1,-1
608,59,279,65,114,130,-1,-1,-1
608,80,216,42,79,82,-1,-1,-1
608,84,525,10,77,94,-1,-1,-1
609,23,691,165,86,77,-1,-1,-1
609,42,424,0,69,69,-1,-1,-1
609,59,279,65,113,130,-1,-1,-1
609,80,218,43,77,80,-1,-1,-1
609,84,526,10,77,93,-1,-1,-1
610,23,691,165,87,76,-1,-1,-1
610,42,424,0,69,68,-1,-1,-1
610,59,276,64,112,133,-1,-1,-1
610,80,215,45,73,77,-1,-1,-1
610,84,526,11,77,92,-1,-1,-1
611,23,691,165,87,76,-1,-1,-1
611,42,424,0,69,68,-1,-1,-1
611,59,274,64,110,133,-1,-1,-1
611,80,213,45,74,80,-1,-1,-1
611,84,526,11,77,92,-1,-1,-1
612,23,692,165,86,76,-1,-1,-1
612,42,424,0,70,68,-1,-1,-1
612,59,274,64,108,134,-1,-1,-1
612,80,212,44,79,87,-1,-1,-1
612,84,525,11,78,94,-1,-1,-1
613,23,693,165,86,75,-1,-1,-1
613,42,424,0,70,68,-1,-1,-1
613,59,276,64,106,134,-1,-1,-1
613,80,213,41,86,96,-1,-1,-1
613,84,524,11,79,94,-1,-1,-1
614,23,693,166,86,75,-1,-1,-1
614,42,424,0,71,69,-1,-1,-1
614,59,277,64,103,134,-1,-1,-1
614,80,214,39,88,100,-1,-1,-1
614,84,523,11,80,95,-1,-1,-1
615,23,693,166,86,74,-1,-1,-1
615,42,423,0,71,70,-1,-1,-1
615,59,279,64,100,132,-1,-1,-1
615,80,215,38,84,96,-1,-1,-1
615,84,523,10,81,95,-1,-1,-1
616,23,692,166,87,74,-1,-1,-1
616,42,424,0,71,70,-1,-1,-1
616,59,281,64,98,132,-1,-1,-1
616,80,216,36,83,97,-1,-1,-1
616,84,523,10,81,95,-1,-1,-1
617,23,692,166,88,75,-1,-1,-1
617,42,424,0,71,69,-1,-1,-1
617,59,282,64,97,132,-1,-1,-1
617,80,219,36,77,90,-1,-1,-1
617,84,523,10,81,95,-1,-1,-1
618,23,692,166,88,75,-1,-1,-1
618,42,424,0,71,69,-1,-1,-1
618,59,283,64,95,132,-1,-1,-1
618,80,222,36,74,86,-1,-1,-1
618,84,522,10,81,95,-1,-1,-1
619,23,692,166,89,75,-1,-1,-1
619,42,424,0,71,69,-1,-1,-1
619,59,283,64,94,133,-1,-1,-1
619,80,217,38,77,90,-1,-1,-1
619,84,523,10,81,95,-1,-1,-1
620,23,691,166,89,75,-1,-1,-1
620,42,423,0,70,68,-1,-1,-1
620,59,283,64,94,134,-1,-1,-1
620,80,215,39,80,94,-1,-1,-1
620,84,523,10,81,95,-1,-1,-1
621,23,691,166,89,75,-1,-1,-1
621,42,423,0,70,68,-1,-1,-1
621,59,282,64,93,134,-1,-1,-1
621,80,215,39,80,94,-1,-1,-1
621,84,523,10,81,94,-1,-1,-1
622,23,691,166,89,75,-1,-1,-1
622,42,425,0,69,68,-1,-1,-1
622,59,281,64,93,134,-1,-1,-1
622,80,215,40,78,92,-1,-1,-1
622,84,523,10,81,94,-1,-1,-1
623,23,691,166,89,75,-1,-1,-1
623,42,424,0,70,69,-1,-1,-1
623,59,282,64,91,133,-1,-1,-1
623,80,217,40,75,88,-1,-1,-1
623,84,523,10,81,94,-1,-1,-1
624,23,691,165,90,76,-1,-1,-1
624,42,425,0,70,68,-1,-1,-1
624,59,283,64,90,132,-1,-1,-1
624,80,217,40,77,90,-1,-1,-1
624,84,523,10,81,94,-1,-1,-1
625,23,691,165,90,76,-1,-1,-1
625,42,425,0,70,68,-1,-1,-1
625,59,284,64,90,132,-1,-1,-1
625,80,218,39,73,85,-1,-1,-1
625,84,522,9,83,96,-1,-1,-1
626,23,690,165,91,77,-1,-1,-1
626,42,424,0,70,68,-1,-1,-1
626,59,285,64,89,132,-1,-1,-1
626,80,216,38,75,87,-1,-1,-1
626,84,522,8,83,96,-1,-1,-1
627,23,691,165,90,76,-1,-1,-1
627,42,425,0,70,68,-1,-1,-1
627,59,284,64,89,132,-1,-1,-1
627,80,215,38,81,94,-1,-1,-1
627,84,522,8,83,96,-1,-1,-1
628,23,691,165,91,76,-1,-1,-1
628,42,425,0,69,68,-1,-1,-1
628,59,286,64,88,132,-1,-1,-1
628,80,214,37,83,97,-1,-1,-1
628,84,522,9,82,95,-1,-1,-1
629,23,691,165,91,76,-1,-1,-1
629,42,425,0,69,67,-1,-1,-1
629,59,286,64,88,132,-1,-1,-1
629,80,213,37,84,98,-1,-1,-1
629,84,522,9,82,95,-1,-1,-1
630,23,691,165,91,77,-1,-1,-1
630,42,424,0,71,69,-1,-1,-1
630,59,286,63,88,132,-1,-1,-1
630,80,213,36,84,99,-1,-1,-1
630,84,522,9,83,95,-1,-1,-1
631,23,692,164,90,76,-1,-1,-1
631,42,425,0,71,69,-1,-1,-1
631,59,286,63,88,132,-1,-1,-1
631,80,212,37,95,112,-1,-1,-1
631,84,522,9,82,95,-1,-1,-1
632,23,692,164,91,76,-1,-1,-1
632,42,425,0,71,69,-1,-1,-1
632,59,287,63,87,132,-1,-1,-1
632,80,211,37,99,117,-1,-1,-1
632,84,522,10,82,95,-1,-1,-1
633,23,689,163,94,79,-1,-1,-1
633,42,425,0,71,69,-1,-1,-1
633,59,287,64,87,132,-1,-1,-1
633,80,211,37,102,122,-1,-1,-1
633,84,522,10,82,95,-1,-1,-1
634,23,689,163,94,79,-1,-1,-1
634,42,425,0,71,69,-1,-1,-1
634,59,287,64,86,132,-1,-1,-1
634,80,210,37,106,128,-1,-1,-1
634,84,523,10,82,94,-1,-1,-1
635,42,424,0,73,71,-1,-1,-1
635,59,286,64,86,131,-1,-1,-1
635,80,211,37,93,112,-1,-1,-1
635,84,522,9,83,95,-1,-1,-1
636,42,424,0,73,72,-1,-1,-1
636,59,286,64,85,131,-1,-1,-1
636,80,212,37,87,105,-1,-1,-1
636,84,522,9,82,95,-1,-1,-1
637,23,689,163,89,75,-1,-1,-1
637,42,425,0,71,70,-1,-1,-1
637,59,286,65,85,131,-1,-1,-1
637,80,213,36,83,100,-1,-1,-1
637,84,522,9,82,94,-1,-1,-1
638,23,689,163,90,76,-1,-1,-1
638,42,424,0,73,72,-1,-1,-1
638,59,286,65,86,133,-1,-1,-1
638,80,214,36,81,98,-1,-1,-1
638,84,523,9,82,94,-1,-1,-1
639,23,689,163,90,76,-1,-1,-1
639,42,424,0,72,71,-1,-1,-1
639,59,287,65,85,131,-1,-1,-1
639,80,215,36,77,92,-1,-1,-1
639,84,522,10,82,93,-1,-1,-1
640,23,689,162,89,76,-1,-1,-1
640,42,425,0,70,69,-1,-1,-1
640,59,286,65,86,132,-1,-1,-1
640,80,216,36,76,91,-1,-1,-1
640,84,522,10,82,93,-1,-1,-1
641,23,689,162,90,77,-1,-1,-1
641,42,424,0,71,70,-1,-1,-1
641,59,287,65,85,131,-1,-1,-1
641,80,216,36,76,90,-1,-1,-1
641,84,522,11,83,94,-1,-1,-1
642,23,689,162,90,77,-1,-1,-1
642,42,424,0,71,70,-1,-1,-1
642,59,287,65,85,131,-1,-1,-1
642,80,216,36,77,91,-1,-1,-1
642,84,522,10,83,94,-1,-1,-1
643,23,690,162,89,78,-1,-1,-1
643,42,424,0,71,70,-1,-1,-1
643,59,286,65,85,131,-1,-1,-1
643,80,215,36,77,91,-1,-1,-1
643,84,524,10,82,93,-1,-1,-1
644,23,691,162,89,77,-1,-1,-1
644,42,424,0,71,70,-1,-1,-1
644,59,287,65,85,130,-1,-1,-1
644,80,215,36,78,92,-1,-1,-1
644,84,527,10,81,92,-1,-1,-1
645,23,691,162,88,76,-1,-1,-1
645,42,424,0,71,70,-1,-1,-1
645,59,286,64,85,131,-1,-1,-1
645,80,214,36,80,93,-1,-1,-1
645,84,528,11,80,92,-1,-1,-1
646,23,690,162,88,76,-1,-1,-1
646,42,425,0,70,69,-1,-1,-1
646,59,286,64,85,131,-1,-1,-1
646,80,215,36,79,93,-1,-1,-1
646,84,528,10,80,92,-1,-1,-1
647,23,690,162,88,76,-1,-1,-1
647,42,425,0,70,69,-1,-1,-1
647,59,287,64,85,131,-1,-1,-1
647,80,215,36,79,92,-1,-1,-1
647,84,527,9,81,94,-1,-1,-1
648,42,424,0,70,69,-1,-1,-1
648,59,287,64,84,131,-1,-1,-1
648,80,215,36,79,92,-1,-1,-1
